no,space_name,class,is_parking,matched_keywords,n_rows,area_sum_m2
90082,제1종근린생활시설(화물용승강기),비공조,N,승강기,1,21.0
90083,"물탱크,엘리베이트기계실",비공조,N,엘리베이트|기계실|기계|물탱|물탱크|탱크,1,53.9
90084,"기계전기실,물탱크,정화조",비공조,N,기계|전기실|전기|정화조|정화|물탱|물탱크|탱크,1,116.4
90085,"기계식주차장,펌프실,정화조",비공조,Y,주차|주차장|기계|펌프|정화조|정화,1,238.2
90086,노유자시설(영유아보육시설(주차장(용적율제외)),비공조,Y,주차|주차장,1,21.6
90087,노유자시설(영유아보육시설(계단실(연면적제외)),비공조,N,계단|계단실|연면적제외|면적제외,1,10.6
90088,"종교시설[교회(주차장,휀룸,창고)]",비공조,Y,주차|주차장|휀,1,1621.5
90089,"종교시설[교회(주차장,기계실,전기실)]",비공조,Y,주차|주차장|기계실|기계|전기실|전기,1,1465.9
90090,"종교시설[교회(주차장,창고)]",비공조,Y,주차|주차장,1,1572.5
90091,"승강기홀,계단실,공용창고,정화조관리층",비공조,N,계단|계단실|승강기|정화조|정화,1,184.2
90092,"승강기홀,계단실,관리실,방재실",비공조,N,계단|계단실|승강기|방재실,1,222.9
90093,"승강기홀,계단실,공용창고,펌프실",비공조,N,계단|계단실|승강기|펌프,1,141.9
90094,"공용창고,전기실",비공조,N,전기실|전기,1,342.3
90095,"승강기홀,계단실,기계실,발전기실,전기실",비공조,N,계단|계단실|승강기|기계실|기계|전기실|전기|발전,1,539.0
90096,제2종근린생활시설(옥탑)-연면적제외,비공조,N,옥탑|연면적제외|면적제외,1,4.2
90097,잉여오니펌프장,비공조,N,펌프,1,38.0
90098,"주차장:166.66,1세대:64.32",비공조,Y,주차|주차장,1,231.0
90099,(연면적제외-23.67),비공조,N,연면적제외|면적제외,1,23.7
90100,물품창고.계단실,비공조,N,계단|계단실,1,24.5
90101,물품창고.저수조,비공조,N,저수조|수조,1,68.7
90102,"주차장,대기,기계실",비공조,Y,주차|주차장|기계실|기계,1,1322.0
90103,제1종근린생활시설(소매점및사무소5호:계단실포함),비공조,N,계단|계단실,1,285.5
90104,"기계전기실(통신실,관리실)",비공조,N,기계|전기실|전기|통신실,1,71.0
90105,"방재실,전기실,펌프실",비공조,N,전기실|전기|펌프|방재실,1,59.4
90106,"통신실,주차관리실",비공조,Y,주차|통신실,1,36.0
90107,"elev,계단실,기계실(연면적제외)",비공조,N,계단|계단실|elev|기계실|기계|연면적제외|면적제외,1,25.4
90108,"저수조,방재센타",비공조,N,저수조|수조,1,109.7
90109,"계단,공조.화장실",비공조,N,계단|화장실,1,231.3
90110,"elev,계단실및복도",비공조,N,계단|계단실|elev|복도,1,619.7
90111,"제1종/제2종근린생활시설,주차장",비공조,Y,주차|주차장,1,2403.2
90112,주차승강장,비공조,Y,승강장|주차,1,153.3
90113,"소매점,관리실,계단실",비공조,N,계단|계단실,1,102.5
90114,옥외엘리베이터-1,비공조,N,엘리베이터|옥외,1,7.8
90115,카리프및기계실,비공조,N,기계실|기계,1,78.2
90116,"현관,계단및화장실",비공조,N,계단|화장실,1,119.7
90117,"제연휀룸,방재실,mdf실",비공조,N,휀|mdf|방재실,1,122.7
90118,"계단,복도,관리실",비공조,N,계단|복도,1,73.2
90119,옥탑(10.62연면적제외),비공조,N,옥탑|연면적제외|면적제외,1,10.6
90120,"엘리베이터실,계단탑(연면적제외)",비공조,N,계단|계단탑|엘리베이터|연면적제외|면적제외,1,19.8
90121,기계실:57.15/제2종근린생활시설-1호(골프연습장):263.49,비공조,N,기계실|기계,1,320.6
90122,계단실:17.24/관리실:4.71,비공조,N,계단|계단실,1,21.9
90123,"계단실,승강기,홀,창고,세미나실등",비공조,N,계단|계단실|승강기,1,812.1
90124,소방제연휀룸,비공조,N,휀|소방,1,116.1
90125,"빗물저수조,기계실,전기실,발전기실,펌프실",비공조,N,기계실|기계|전기실|전기|발전|펌프|빗물|저수조|수조,1,1078.4
90126,"계단실,승강기,홀,창고,관리소,mdf실,방재실등",비공조,N,계단|계단실|승강기|mdf|방재실,1,3374.5
90127,"물탱크15.54㎡,계단탑14.28㎡,기계탑3.78㎡(연면적제외)",비공조,N,계단|계단탑|기계|물탱|물탱크|탱크|연면적제외|면적제외,1,33.6
90128,"제1종근린생활시설(소매점),주차통로,계단실",비공조,Y,계단|계단실|주차|통로,1,339.6
90129,"기계실118.34㎡,주차장99.36㎡,계단실13.82㎡",비공조,Y,계단|계단실|주차|주차장|기계실|기계,1,231.5
90130,"일반목욕장178.83㎡,일반음식점59.4㎡,계단실.화장실.elev32.58㎡",비공조,N,계단|계단실|elev|화장실,1,270.8
90131,"사무소237.1㎡,계단실.화장실.elev32.58㎡",비공조,N,계단|계단실|elev|화장실,1,269.7
90132,"다세대주택(1세대)150.09㎡,사무소47.52㎡,계단실.elev21.42㎡",비공조,N,계단|계단실|elev,1,219.0
90133,"다세대주택(1세대)129.15㎡,근생96.84㎡,복도.계단실.화장실.elev44.82㎡",비공조,N,계단|계단실|elev|화장실|복도,1,270.8
90134,기계주차장/기계실/정화조,비공조,Y,주차|주차장|기계실|기계|정화조|정화,1,1279.8
90135,주차장/전기실/주차관리실,비공조,Y,주차|주차장|전기실|전기,1,1259.4
90136,"주차장/락카/탈의실(남,여)",비공조,Y,주차|주차장,1,1244.2
90137,"숙박시설(부대시설,기계실)",비공조,N,기계실|기계,1,455.4
90138,단독주택(다중주택계단실)11.56,비공조,N,계단|계단실,1,0.0
90139,계단실/elevo.h/소방기계실,비공조,N,계단|계단실|elev|기계실|기계|소방,1,24.9
90140,관리실.전기실.펌프실,비공조,N,전기실|전기|펌프,1,281.0
90141,"위락시설(유흥주점):90.02,보일러실:8.68",비공조,N,보일러,1,98.7
90142,(연면적제외20.12),비공조,N,연면적제외|면적제외,1,20.1
90143,"주차장,기계실.제1종근린생활시설(b02-사무소)",비공조,Y,주차|주차장|기계실|기계,1,242.7
90144,"소매점,주차장(연면적제외)",비공조,Y,주차|주차장|연면적제외|면적제외,1,42.6
90145,"화장실10.00㎡,보일러실4.64㎦,방풍실4.94㎡",비공조,N,보일러|화장실|방풍,1,19.6
90146,"발전실,전기실,mdf실",비공조,N,전기실|전기|발전|mdf|전실,1,128.2
90147,주차장통로41.25㎡,비공조,Y,주차|주차장|통로,1,201.3
90148,"지하주차장(2,598.19)",비공조,Y,주차|주차장,1,2598.2
90149,"지하대피소(1,177.15)",비공조,N,대피소,1,1177.2
90150,"전기,펌프실(174.84)",비공조,N,전기|펌프,1,174.8
90151,"주택(3세대)135.83㎡,주차장9.72㎡",비공조,Y,주차|주차장,1,145.6
90152,"다세대주택72.99㎡,차고16.20㎡",비공조,Y,차고,1,89.2
90153,"주차장36.00㎡,주택(2가구)110.52㎡",비공조,Y,주차|주차장,1,146.5
90154,"창고및화장실(철근콘크리트조,경사지붕)",비공조,N,화장실,1,7.6
90155,"부대복리시설(노인정,관리사무소,mdf실)",비공조,N,mdf,1,180.0
90156,"창고,계단실,휀룸",비공조,N,계단|계단실|휀,1,87.5
90157,계단실(연면적에포함),비공조,N,계단|계단실,1,11.6
90158,"강당,주차장,기계실,전기실",비공조,Y,주차|주차장|기계실|기계|전기실|전기,1,5007.0
90159,"옥탑,관리사무실",비공조,N,옥탑,1,22.2
90160,계단실/피로티(옥내주차장),비공조,Y,계단|계단실|주차|주차장|피로티,1,15.2
90161,"주차장,계단실,엘리베이터,저수조",비공조,Y,계단|계단실|엘리베이터|주차|주차장|저수조|수조,1,454.7
90162,계단실/elevo.h[연면적제외],비공조,N,계단|계단실|elev|연면적제외|면적제외,1,12.3
90163,옥탑(계단실)[연면적제외],비공조,N,계단|계단실|옥탑|연면적제외|면적제외,1,12.6
90164,"계단실,승강기,홀,복도(상가,금융업소용)",비공조,N,계단|계단실|승강기|복도,1,83.7
90165,중간기계실(상가용),비공조,N,기계실|기계,1,21.1
90166,"계단실(상가,금융업소용)",비공조,N,계단|계단실,1,38.8
90167,"승강기,홀,연료전지실(오피스텔용)",비공조,N,승강기,1,26.3
90168,"제연실,기계실",비공조,N,기계실|기계,1,133.5
90169,"elev,pit,물탱크,계단실(연면적제외)",비공조,N,계단|계단실|elev|물탱|물탱크|탱크|연면적제외|면적제외,1,26.0
90170,"홀,관리실,주차장",비공조,Y,주차|주차장,1,155.2
90171,단독주택(다가구주택(다락층(연면적제외))),비공조,N,연면적제외|면적제외,1,23.3
90172,"승강기탑,계단탑,물탱크실-바닥면적제외",비공조,N,계단|계단탑|승강기|물탱|물탱크|탱크|면적제외,1,88.0
90173,"숙사,화장실",비공조,N,화장실,1,38.4
90174,계단탑/e.l기계실(연면적제외),비공조,N,계단|계단탑|기계실|기계|연면적제외|면적제외,1,16.9
90175,"발전기실,관리실,창고",비공조,N,전기실|전기|발전,1,609.9
90176,"단독주택,옥탑,계단실",비공조,N,계단|계단실|옥탑,1,102.7
90177,공동주택((다세대주택(도시형생활주택단지형)계단실)),비공조,N,계단|계단실,1,18.1
90178,"소화수조,계단실(연면적제외)",비공조,N,계단|계단실|수조|연면적제외|면적제외,1,35.4
90179,단실(연면적제외),비공조,N,연면적제외|면적제외,1,19.5
90180,"지하주차장.대피소:3,871.57,기계실:80.10",비공조,Y,주차|주차장|기계실|기계|대피소,1,3951.7
90181,"지하주차장.대피소:3,706.16,기계실:191.51",비공조,Y,주차|주차장|기계실|기계|대피소,1,3951.7
90182,"지하주차장.대피소:3,400.07,기계실:188.78",비공조,Y,주차|주차장|기계실|기계|대피소,1,3588.8
90183,옥내주차장(산정제외),비공조,Y,주차|주차장,1,112.9
90184,"계단실,mdf실,로비",비공조,N,계단|계단실|mdf,1,674.0
90185,"계단실,화장실,창고,관리사무실",비공조,N,계단|계단실|화장실,1,866.5
90186,"다세대주택(1세대):65.84,주차장:75.0",비공조,Y,주차|주차장,1,140.8
90187,"주차장19.78㎡,점포51.60㎡",비공조,Y,주차|주차장,1,71.4
90188,기계물탱크,비공조,N,기계|물탱|물탱크|탱크,1,80.3
90189,"계단,관리,경비",비공조,N,계단,1,47.7
90190,"계단실,주차장(62.29),근생(29.12)",비공조,Y,계단|계단실|주차|주차장,1,101.5
90191,엘리베이타기계실,비공조,N,기계실|기계,1,15.6
90192,"주차장:49.44,다세대주택(1세대):57.15",비공조,Y,주차|주차장,1,106.6
90193,주차장:30.24주택:57.15,비공조,Y,주차|주차장,1,87.4
90194,elv&계단실(연면적제외),비공조,N,계단|계단실|elv|연면적제외|면적제외,1,26.1
90195,교육연구시설(기타교육연구시설(사무실및주차장)),비공조,Y,주차|주차장,1,923.2
90196,"근린생활시설47.02㎡,주차장22.33㎡",비공조,Y,주차|주차장,1,69.3
90197,계단(연면적에미포함),비공조,N,계단,1,8.5
90198,주택2가구(66.12)주차장(11.72),비공조,Y,주차|주차장,1,77.9
90199,주차장(58.87),비공조,Y,주차|주차장,1,58.9
90200,주차장26.50,비공조,Y,주차|주차장,1,26.5
90201,"제연휀룸,연결통로,복도,화장실,주차장",비공조,Y,주차|주차장|휀|화장실|통로|복도,1,197.5
90202,"전기실,방재실,mdf",비공조,N,전기실|전기|mdf|방재실,1,395.4
90203,대피소(108.12)소매점(169.10),비공조,N,대피소,1,277.2
90204,주차통로(54.17)일반음식점(192.54),비공조,Y,주차|통로,1,246.7
90205,계단및물탱크실(연면적에포함),비공조,N,계단|물탱|물탱크|탱크,1,29.6
90206,"도시형생활주택원룸형,복도,관리실,방재실,mdf실",비공조,N,mdf|방재실|복도,1,449.8
90207,"전기실(공동주택,오피스텔),발전기실",비공조,N,전기실|전기|발전,1,213.7
90208,"입주자사무실,계단실,elev,지하주차장",비공조,Y,계단|계단실|elev|주차|주차장,1,677.6
90209,"근린생활시설,홀(공동주택,오피스텔),계단실,elev",비공조,N,계단|계단실|elev,1,354.8
90210,계단실및물탱크실(연면적제외-40.04),비공조,N,계단|계단실|물탱|물탱크|탱크|연면적제외|면적제외,1,40.0
90211,물치장(창고)b동,비공조,N,물치,1,2.4
90212,주차장출입램프,비공조,Y,주차|주차장|램프,1,160.0
90213,"관리사무소,경비실,입주자회의소,통신실",비공조,N,통신실,1,74.8
90214,"휴게음식점44.99㎡,제조업소18.19㎡,주차장15.40㎡",비공조,Y,주차|주차장,1,78.6
90215,"제2종근린생활시설(제조업소)119.45㎡,주차장20.77㎡",비공조,Y,주차|주차장,1,140.2
90216,"기계실,전기실,업무시설",비공조,N,기계실|기계|전기실|전기,1,533.5
90217,자동차관련시설(보일러실/전기실/물탱크실),비공조,N,전기실|전기|보일러|물탱|물탱크|탱크,1,216.9
90218,"주택(2층,3층,4층1가구),물탱크실",비공조,N,물탱|물탱크|탱크,1,44.2
90219,"관리,통신실",비공조,N,통신실,1,34.9
90220,부대시설(기계실(면적제외)),비공조,N,기계실|기계|면적제외,1,44.7
90221,"판매시설(상점)334.06,의료시설(병원)187.44,계단실137.52",비공조,N,계단|계단실,1,659.0
90222,"기계,전기,휀룸실",비공조,N,기계|전기|휀,1,157.2
90223,판매시설((기계실(연면적제외)),비공조,N,기계실|기계|연면적제외|면적제외,1,22.9
90224,"휀룸,제어감시실",비공조,N,휀,1,40.1
90225,공동주택(다세대주택(도시형생활주택(주차장/계단실))),비공조,Y,계단|계단실|주차|주차장,1,186.5
90226,승강기상부(연면적제외),비공조,N,승강기|연면적제외|면적제외,1,78.5
90227,"기계실,창고(연면적제외)",비공조,N,기계실|기계|연면적제외|면적제외,1,82.0
90228,"제1종근린생활시설(소매점77.6㎡,주차장52.52㎡)",비공조,Y,주차|주차장,1,130.1
90229,"기계/전기실,연료전지실",비공조,N,기계|전기실|전기,1,106.6
90230,계단실및엘레베이터실(연면적제외),비공조,N,계단|계단실|엘레베이터|연면적제외|면적제외,1,60.3
90231,"전기실,기계실,관리실,발전가살,mdf실,관리사무실,,pump실",비공조,N,기계실|기계|전기실|전기|발전|mdf,1,88.9
90232,시장(공조실),비공조,N,공조실,1,351.2
90233,승강기탑/계단실-연면적제외,비공조,N,계단|계단실|승강기|연면적제외|면적제외,1,12.2
90234,"지하수조,펌프실,정화조,기계식주차장",비공조,Y,주차|주차장|기계|펌프|정화조|정화|수조,1,734.3
90235,"지하주차장,자전거보관소,감시제어반실",비공조,Y,주차|주차장,1,845.5
90236,"펌프실,제연휀룸,기계식주차장",비공조,Y,주차|주차장|기계|펌프|휀,1,757.8
90237,"타워파킹(연면적,용적률산정용연면적제외)",비공조,N,연면적제외|면적제외,1,44.6
90238,기계전기실및저수조,비공조,N,기계|전기실|전기|저수조|수조,1,837.8
90239,"el,계단,복도,관리실",비공조,N,계단|복도,1,42.4
90240,기계식주차장(용적율산정용연면적제외),비공조,Y,주차|주차장|기계|연면적제외|면적제외,1,50.4
90241,옥탑(21.48연면적제외),비공조,N,옥탑|연면적제외|면적제외,1,21.5
90242,"도시형생활주택,옥탑-계단실(연면적제외)",비공조,N,계단|계단실|옥탑|연면적제외|면적제외,1,11.8
90243,"공동주택(아파트(계단실,elev-o.h,물탱크실))",비공조,N,계단|계단실|elev|물탱|물탱크|탱크,1,34.2
90244,"기계식주차장,물탱크실,통신실",비공조,Y,주차|주차장|기계|물탱|물탱크|탱크|통신실,1,202.0
90245,주차장16.82,비공조,Y,주차|주차장,1,0.0
90246,"다세대주택(1세대):70.0,주차장:66.27",비공조,Y,주차|주차장,1,136.3
90247,주자전용건축물(펌프실),비공조,N,펌프,1,132.3
90248,"창고,mdf실,물탱크실",비공조,N,물탱|물탱크|탱크|mdf,1,23.4
90249,"일반음식점20㎡,부동산중개사무소20㎡,미용원20㎡,계단실10.22㎡",비공조,N,계단|계단실,1,70.2
90250,"계단실,elev,mdf실,보일러실",비공조,N,계단|계단실|elev|보일러|mdf,1,49.4
90251,"관리실및전기수신반실:39.0펌프실,저수조:55.53,주차장:405.60,기타:33,60",비공조,Y,주차|주차장|전기|펌프|저수조|수조,1,533.7
90252,옥내주차장18.00,비공조,Y,주차|주차장,1,77.4
90253,"사무소:26.0/화장실,계단실,elev실:28.26/통로및주차장:27.6",비공조,Y,계단|계단실|elev|주차|주차장|화장실|통로,1,81.9
90254,"계단실,관리실(9.24)",비공조,N,계단|계단실,1,20.2
90255,"(면적제외,층수산입)",비공조,N,면적제외,1,11.2
90256,교육연구시설(학원(elev기계실)),비공조,N,elev|기계실|기계,1,23.2
